"type","duration","distance","hour","day","month","year"
"scooter",763,1340,19,2,7,2018
"scooter",238,151,15,5,7,2018
"scooter",3000,3752,16,6,7,2018
"scooter",243,949,9,5,7,2018
"scooter",320,796,19,1,7,2018
"scooter",152,355,11,3,7,2018
"scooter",400,2010,5,1,7,2018
"scooter",552,1496,20,2,7,2018
"scooter",1398,3060,15,5,7,2018
"scooter",1502,2316,15,5,7,2018
"scooter",481,535,14,6,7,2018
"scooter",366,1151,14,0,7,2018
"scooter",350,503,13,1,7,2018
"scooter",1043,1687,18,4,7,2018
"scooter",193,880,18,5,7,2018
"scooter",122,480,3,6,7,2018
"scooter",492,963,14,5,7,2018
"scooter",919,2413,16,5,7,2018
"scooter",56,32,17,0,7,2018
"scooter",377,1233,18,3,7,2018
"scooter",612,1872,8,5,7,2018
"scooter",1894,4507,13,1,7,2018
"scooter",2282,6376,20,4,7,2018
"bicycle",2114,3331,10,6,7,2018
"scooter",914,2611,16,5,7,2018
"scooter",789,463,17,6,7,2018
"scooter",1088,2006,13,0,7,2018
"scooter",1261,6219,8,4,7,2018
"scooter",268,915,18,1,7,2018
"bicycle",498,1239,21,0,7,2018
"scooter",314,938,20,2,7,2018
"scooter",388,230,12,1,7,2018
"scooter",1118,4079,13,4,7,2018
"scooter",140,53,19,6,7,2018
"scooter",473,2361,13,4,7,2018
"bicycle",3538,11265,14,2,7,2018
"scooter",272,1014,11,1,7,2018
"scooter",155,189,12,6,7,2018
"scooter",541,1311,17,6,7,2018
"scooter",3215,5013,13,5,7,2018
"scooter",453,500,11,3,7,2018
"scooter",1010,1981,15,5,7,2018
"bicycle",984,4249,18,1,7,2018
"scooter",1265,2079,19,2,7,2018
"scooter",949,2034,16,3,7,2018
"scooter",90,282,14,3,7,2018
"scooter",364,924,13,4,7,2018
"scooter",501,1421,17,5,7,2018
"scooter",1475,4963,10,0,7,2018
"scooter",393,535,18,2,7,2018
"scooter",931,2202,14,5,7,2018
"scooter",464,840,9,6,7,2018
"scooter",987,2573,18,3,7,2018
"scooter",1607,3537,12,6,7,2018
"scooter",46,156,12,1,7,2018
"scooter",443,1329,18,5,7,2018
"scooter",1169,4569,13,0,7,2018
"scooter",150,334,15,3,7,2018
"scooter",376,1082,12,4,7,2018
"scooter",1244,2,16,3,7,2018
"scooter",690,2012,23,5,7,2018
"scooter",1132,2918,14,6,7,2018
"scooter",2100,5046,20,0,7,2018
"scooter",1174,2227,13,0,7,2018
"scooter",556,996,12,1,7,2018
"scooter",163,9,9,5,7,2018
"scooter",99,535,20,2,7,2018
"scooter",245,825,13,1,7,2018
"scooter",2715,5675,8,6,7,2018
"scooter",380,873,12,5,7,2018
"scooter",2808,4763,11,6,7,2018
"scooter",493,1847,11,6,7,2018
"bicycle",671,3203,20,5,7,2018
"scooter",518,1657,18,2,7,2018
"scooter",177,836,20,5,7,2018
"scooter",206,910,8,1,7,2018
"scooter",1650,6563,16,5,7,2018
"scooter",235,859,11,2,7,2018
"scooter",782,2580,8,4,7,2018
"scooter",2080,7002,20,1,7,2018
"scooter",30,0,14,5,7,2018
"scooter",1063,1656,9,0,7,2018
"scooter",4518,985,13,1,7,2018
"scooter",1633,3256,11,6,7,2018
"scooter",216,943,8,5,7,2018
"scooter",6,0,12,1,7,2018
"scooter",510,1920,19,6,7,2018
"scooter",409,1320,19,4,7,2018
"scooter",1144,2244,19,1,7,2018
"scooter",1400,5195,16,3,7,2018
"bicycle",828,2269,19,5,7,2018
"scooter",245,942,20,1,7,2018
"scooter",920,1299,13,1,7,2018
"scooter",636,2034,20,3,7,2018
"scooter",206,791,19,2,7,2018
"scooter",117,177,14,5,7,2018
"scooter",562,635,20,4,7,2018
"scooter",221,351,18,3,7,2018
"scooter",1194,978,14,4,7,2018
"scooter",359,1347,8,1,7,2018
"scooter",588,2965,15,2,7,2018
"scooter",562,2177,20,1,7,2018
"scooter",493,1565,12,0,7,2018
"scooter",1875,2336,15,6,7,2018
"scooter",320,1190,13,1,7,2018
"scooter",375,1975,18,6,7,2018
"scooter",646,681,18,3,7,2018
"scooter",474,637,14,0,7,2018
"scooter",140,12,12,6,7,2018
"scooter",616,705,19,6,7,2018
"scooter",716,2861,17,1,7,2018
"scooter",173,683,16,4,7,2018
"bicycle",4085,5279,22,6,7,2018
"scooter",248,548,15,3,7,2018
"scooter",396,712,14,2,7,2018
"scooter",277,870,17,4,7,2018
"bicycle",1004,4249,9,1,7,2018
"scooter",1231,613,11,6,7,2018
"scooter",281,998,18,4,7,2018
"scooter",293,744,18,4,7,2018
"scooter",1655,5418,11,6,7,2018
"scooter",64,100,9,5,7,2018
"scooter",162,811,13,3,7,2018
"scooter",135,94,9,0,7,2018
"scooter",1105,4219,20,2,7,2018
"scooter",619,1687,16,0,7,2018
"scooter",244,122,15,2,7,2018
"scooter",1223,1551,13,0,7,2018
"scooter",163,429,11,2,7,2018
"scooter",228,459,14,6,7,2018
"scooter",195,554,15,4,7,2018
"scooter",283,1125,11,4,7,2018
"scooter",713,1143,10,4,7,2018
"scooter",1227,2096,14,0,7,2018
"scooter",634,1653,12,0,7,2018
"scooter",323,1312,11,0,7,2018
"scooter",1376,2020,17,4,7,2018
"scooter",357,1163,16,4,7,2018
"scooter",1407,2272,15,0,7,2018
"scooter",716,918,16,2,7,2018
"scooter",2743,3694,10,6,7,2018
"scooter",140,298,10,3,7,2018
"scooter",834,1556,13,0,7,2018
"scooter",379,1462,13,1,7,2018
"scooter",772,2098,16,5,7,2018
"bicycle",254,982,8,2,7,2018
"scooter",269,981,17,2,7,2018
"scooter",749,1466,19,0,7,2018
"scooter",375,481,13,4,7,2018
"scooter",679,1773,14,4,7,2018
"scooter",471,519,21,3,7,2018
"scooter",475,1010,12,0,7,2018
"scooter",1309,3314,22,1,7,2018
"scooter",526,2118,17,1,7,2018
"scooter",204,879,10,3,7,2018
"scooter",285,0,16,4,7,2018
"scooter",575,651,14,1,7,2018
"scooter",797,2488,16,0,7,2018
"scooter",924,1435,21,5,7,2018
"scooter",1258,9283,19,5,7,2018
"scooter",249,862,9,6,7,2018
"scooter",592,212,15,0,7,2018
"scooter",867,3863,12,0,7,2018
"scooter",163,501,10,5,7,2018
"scooter",265,1258,11,1,7,2018
"scooter",197,567,17,0,7,2018
"scooter",1585,4981,20,6,7,2018
"scooter",782,2003,14,2,7,2018
"scooter",969,1509,15,6,7,2018
"scooter",568,2095,8,2,7,2018
"scooter",42,4,18,2,7,2018
"scooter",955,2340,17,0,7,2018
"scooter",876,1979,20,4,7,2018
"scooter",269,1735,5,1,7,2018
"scooter",316,1161,8,5,7,2018
"scooter",7,0,4,0,7,2018
"scooter",39,27,14,6,7,2018
"scooter",234,590,10,0,7,2018
"scooter",1399,5494,17,0,7,2018
"scooter",331,1103,12,5,7,2018
"scooter",826,874,13,5,7,2018
"scooter",416,1678,8,1,7,2018
"scooter",218,646,14,1,7,2018
"scooter",1159,2628,15,6,7,2018
"scooter",2260,3894,11,6,7,2018
"scooter",1110,1185,18,5,7,2018
"scooter",375,1419,7,1,7,2018
"scooter",282,187,8,5,7,2018
"bicycle",2576,4152,17,5,7,2018
"scooter",336,1602,19,1,7,2018
"scooter",1632,3022,21,4,7,2018
"scooter",1577,1545,9,5,7,2018
"scooter",4401,6467,11,0,7,2018
"scooter",145,144,16,3,7,2018
"scooter",1073,117,15,2,7,2018
"bicycle",3358,8111,20,0,7,2018
"scooter",280,749,9,5,7,2018
"scooter",416,1193,14,6,7,2018
"scooter",148,502,15,4,7,2018
"scooter",307,1472,7,5,7,2018
"scooter",211,586,11,5,7,2018
"scooter",329,1154,11,1,7,2018
"scooter",530,1589,18,2,7,2018
"scooter",760,2951,11,6,7,2018
"scooter",432,839,11,2,7,2018
"scooter",485,1287,13,2,7,2018
"scooter",538,1233,13,4,7,2018
"scooter",1650,4033,17,6,7,2018
"scooter",373,733,2,0,7,2018
"scooter",1746,4401,16,3,7,2018
"scooter",677,2527,10,3,7,2018
"scooter",569,3168,13,0,7,2018
"scooter",891,2552,12,5,7,2018
"scooter",394,256,12,1,7,2018
"scooter",561,2383,19,1,7,2018
"scooter",201,0,17,4,7,2018
"scooter",2991,4232,22,6,7,2018
"bicycle",1501,3492,19,1,7,2018
"scooter",172,244,14,2,7,2018
"scooter",655,1007,19,5,7,2018
"scooter",1006,2231,12,1,7,2018
"scooter",731,1070,12,6,7,2018
"scooter",897,2442,8,5,7,2018
"scooter",420,587,11,0,7,2018
"scooter",2939,4026,18,0,7,2018
"scooter",1311,2577,17,6,7,2018
"scooter",842,1055,22,2,7,2018
"scooter",372,1074,12,6,7,2018
"scooter",267,892,9,3,7,2018
"scooter",373,858,20,5,7,2018
"scooter",9,0,12,2,7,2018
"scooter",1893,2777,10,6,7,2018
"scooter",43,0,19,1,7,2018
"scooter",229,405,11,1,7,2018
"scooter",416,1166,9,4,7,2018
"scooter",505,629,20,2,7,2018
"scooter",44,22,20,1,7,2018
"scooter",995,1857,14,6,7,2018
"scooter",805,2832,19,1,7,2018
"bicycle",710,2575,15,1,7,2018
"scooter",1823,4877,17,4,7,2018
"scooter",374,1346,18,1,7,2018
"scooter",340,1248,14,3,7,2018
"scooter",3409,6766,16,2,7,2018
"scooter",960,1998,19,0,7,2018
"scooter",765,1480,11,6,7,2018
"scooter",275,3,12,0,7,2018
"scooter",320,1204,11,4,7,2018
"scooter",634,1290,21,4,7,2018
"scooter",2919,5641,16,1,7,2018
"scooter",4458,10376,20,4,7,2018
"scooter",926,822,22,3,7,2018
"scooter",649,1688,16,6,7,2018
"scooter",1399,556,16,5,7,2018
"scooter",803,1774,13,0,7,2018
"scooter",1563,3996,19,2,7,2018
"scooter",1452,2030,17,0,7,2018
"scooter",322,993,18,2,7,2018
"scooter",1922,4945,15,4,7,2018
"scooter",444,6638,13,5,7,2018
"scooter",704,1425,19,5,7,2018
"scooter",335,1258,8,1,7,2018
"scooter",1422,682,11,3,7,2018
"scooter",480,923,20,0,7,2018
"scooter",2044,4310,16,5,7,2018
"scooter",388,1591,14,0,7,2018
"scooter",414,1720,20,5,7,2018
"scooter",260,594,15,0,7,2018
"scooter",670,2658,19,5,7,2018
"scooter",80,121,19,3,7,2018
"scooter",614,2162,19,1,7,2018
"scooter",2760,3536,17,5,7,2018
"scooter",632,1322,15,3,7,2018
"scooter",2135,6814,10,0,7,2018
"scooter",884,1521,19,5,7,2018
"scooter",1997,5506,16,2,7,2018
"scooter",762,4226,11,6,7,2018
"scooter",1072,2365,16,6,7,2018
"scooter",1571,6668,10,0,7,2018
"scooter",331,0,13,4,7,2018
"scooter",674,2399,16,1,7,2018
"scooter",35,34,10,4,7,2018
"scooter",660,605,12,5,7,2018
"scooter",132,370,11,2,7,2018
"scooter",931,2840,20,6,7,2018
"scooter",1102,4343,17,4,7,2018
"scooter",715,644,20,2,7,2018
"scooter",298,1074,11,1,7,2018
"scooter",26,5,8,3,7,2018
"scooter",252,868,7,2,7,2018
"scooter",212,805,16,0,7,2018
"scooter",460,1020,20,4,7,2018
"scooter",1033,2871,20,6,7,2018
"scooter",136,452,19,5,7,2018
"scooter",139,428,21,1,7,2018
"scooter",489,1325,12,1,7,2018
"scooter",668,1403,17,4,7,2018
"scooter",369,639,12,5,7,2018
"scooter",155,435,8,4,7,2018
"scooter",255,882,11,0,7,2018
"scooter",955,1696,15,6,7,2018
"scooter",2037,2473,14,1,7,2018
"scooter",368,949,21,3,7,2018
"scooter",322,1546,18,0,7,2018
"scooter",86,90,18,4,7,2018
"scooter",375,2024,16,6,7,2018
"scooter",500,2103,19,1,7,2018
"scooter",687,1922,13,1,7,2018
"bicycle",987,4136,18,3,7,2018
"scooter",807,2675,21,2,7,2018
"scooter",5122,12794,14,6,7,2018
"scooter",1823,3728,14,5,7,2018
"scooter",340,491,12,0,7,2018
"scooter",75,170,7,2,7,2018
"scooter",254,1185,17,6,7,2018
"scooter",170,764,12,1,7,2018
"scooter",124,140,11,0,7,2018
"scooter",297,1113,10,2,7,2018
"scooter",80,178,18,2,7,2018
"scooter",828,2495,21,2,7,2018
"scooter",258,970,10,5,7,2018
"scooter",523,2144,15,6,7,2018
"scooter",202,513,8,3,7,2018
"scooter",382,785,13,3,7,2018
"scooter",105,264,9,5,7,2018
"scooter",773,1289,0,0,7,2018
"scooter",136,541,21,2,7,2018
"scooter",402,1101,11,6,7,2018
"scooter",346,682,12,5,7,2018
"scooter",648,4941,18,2,7,2018
"scooter",1210,2950,11,0,7,2018
"scooter",573,2194,13,3,7,2018
"scooter",1402,4497,17,2,7,2018
"scooter",554,2492,10,6,7,2018
"scooter",1083,2688,8,0,7,2018
"scooter",364,1410,8,5,7,2018
"scooter",351,535,15,6,7,2018
"scooter",295,773,13,4,7,2018
"scooter",2307,4437,10,4,7,2018
"scooter",1148,1797,12,2,7,2018
"scooter",263,696,16,0,7,2018
"scooter",342,1803,7,4,7,2018
"scooter",1579,3963,17,0,7,2018
"scooter",420,1108,17,4,7,2018
"scooter",865,3614,18,1,7,2018
"scooter",2005,4932,20,0,7,2018
"scooter",125,214,13,1,7,2018
"scooter",1578,5395,22,2,7,2018
"scooter",115,450,15,3,7,2018
"scooter",980,2392,17,0,7,2018
"scooter",233,915,13,6,7,2018
"scooter",430,1435,19,6,7,2018
"scooter",1887,5939,16,2,7,2018
"scooter",289,1557,20,4,7,2018
"scooter",464,1813,12,5,7,2018
"scooter",531,0,17,0,7,2018
"scooter",111,159,13,6,7,2018
"scooter",1056,3635,16,6,7,2018
"scooter",388,928,18,4,7,2018
"scooter",1569,3430,18,5,7,2018
"scooter",167,746,17,1,7,2018
"scooter",83,34,14,5,7,2018
"scooter",421,1678,15,2,7,2018
"scooter",306,109,15,0,7,2018
"scooter",517,724,20,6,7,2018
"scooter",7,0,12,0,7,2018
"scooter",1145,3261,10,4,7,2018
"scooter",473,2311,15,6,7,2018
"scooter",397,1475,16,5,7,2018
"scooter",333,994,17,5,7,2018
"scooter",226,854,18,0,7,2018
"scooter",458,1029,20,1,7,2018
"scooter",634,2475,17,0,7,2018
"scooter",647,1919,17,0,7,2018
"scooter",188,867,12,3,7,2018
"scooter",139,140,9,0,7,2018
"scooter",140,269,8,3,7,2018
"scooter",1349,2788,20,5,7,2018
"scooter",84,0,16,2,7,2018
"scooter",861,2134,14,1,7,2018
"scooter",335,1202,11,2,7,2018
"bicycle",1499,3637,14,0,7,2018
"scooter",655,1667,17,2,7,2018
"scooter",207,868,14,4,7,2018
"scooter",965,1027,11,6,7,2018
"scooter",226,545,20,5,7,2018
"scooter",263,1205,17,0,7,2018
"scooter",188,673,11,2,7,2018
"scooter",398,809,17,5,7,2018
"scooter",173,368,13,0,7,2018
"scooter",426,1325,13,2,7,2018
"scooter",753,1738,11,4,7,2018
"scooter",419,2033,7,5,7,2018
"scooter",76,276,12,2,7,2018
"scooter",256,289,23,6,7,2018
"scooter",1371,1296,18,2,7,2018
"scooter",200,1023,12,5,7,2018
"scooter",800,2667,13,0,7,2018
"scooter",353,1276,17,3,7,2018
"scooter",64,30,8,1,7,2018
"scooter",994,3274,14,5,7,2018
"scooter",253,583,16,1,7,2018
"scooter",118,500,12,6,7,2018
"scooter",2473,2920,15,0,7,2018
"scooter",1112,2520,9,3,7,2018
"scooter",604,1280,12,6,7,2018
"scooter",1701,4011,16,0,7,2018
"scooter",125,270,21,1,7,2018
"scooter",59,92,10,0,7,2018
"scooter",2345,4926,8,1,7,2018
"scooter",1244,3070,17,1,7,2018
"scooter",1394,2115,8,2,7,2018
"scooter",15,9,11,4,7,2018
"scooter",310,928,14,0,7,2018
"scooter",288,776,10,6,7,2018
"scooter",265,859,11,2,7,2018
"scooter",586,1429,22,6,7,2018
"scooter",307,980,15,5,7,2018
"scooter",2250,9483,21,1,7,2018
"scooter",1209,2182,12,0,7,2018
"scooter",225,690,9,1,7,2018
"scooter",1350,2324,13,2,7,2018
"scooter",493,2314,9,2,7,2018
"scooter",318,1404,13,3,7,2018
"scooter",383,1193,17,1,7,2018
"scooter",588,1793,13,4,7,2018
"scooter",1143,3938,15,6,7,2018
"scooter",1899,2847,15,4,7,2018
"scooter",1831,4224,19,2,7,2018
"scooter",660,1804,16,0,7,2018
"scooter",2075,1628,16,0,7,2018
"bicycle",2476,6614,16,5,7,2018
"scooter",249,1217,19,3,7,2018
"scooter",871,2559,14,0,7,2018
"scooter",128,342,12,4,7,2018
"bicycle",866,1979,22,3,7,2018
"scooter",1462,2307,13,0,7,2018
"scooter",430,1678,9,1,7,2018
"scooter",985,1203,14,6,7,2018
"scooter",1456,4460,17,2,7,2018
"scooter",252,767,8,4,7,2018
"scooter",447,2007,16,6,7,2018
"bicycle",3070,3267,11,3,7,2018
"scooter",70,12,17,1,7,2018
"scooter",260,993,16,2,7,2018
"scooter",7590,9436,13,0,7,2018
"scooter",1990,3307,11,6,7,2018
"scooter",472,1012,11,0,7,2018
"scooter",758,1623,13,5,7,2018
"scooter",1501,5692,11,6,7,2018
"scooter",158,208,20,0,7,2018
"scooter",1667,3233,13,2,7,2018
"scooter",292,729,9,5,7,2018
"scooter",96,71,20,5,7,2018
"scooter",271,1318,18,3,7,2018
"scooter",434,1969,17,2,7,2018
"scooter",255,872,17,3,7,2018
"scooter",858,2633,0,0,7,2018
"scooter",1742,1212,3,2,7,2018
"scooter",231,82,11,4,7,2018
"scooter",6231,11147,14,0,7,2018
"scooter",876,1190,18,1,7,2018
"scooter",596,734,20,1,7,2018
"scooter",261,363,13,3,7,2018
"scooter",2538,7506,16,0,7,2018
"scooter",442,1327,12,3,7,2018
"scooter",680,2615,17,6,7,2018
"scooter",1388,2611,14,5,7,2018
"scooter",461,1111,18,2,7,2018
"scooter",2375,9671,15,1,7,2018
"scooter",1095,3101,20,0,7,2018
"scooter",837,52,17,1,7,2018
"scooter",7,0,15,6,7,2018
"scooter",295,315,13,5,7,2018
"scooter",119,537,0,5,7,2018
"scooter",448,1582,17,1,7,2018
"scooter",2149,8417,20,0,7,2018
"scooter",165,362,9,4,7,2018
"scooter",480,1693,12,5,7,2018
"scooter",272,1328,13,1,7,2018
"scooter",406,1982,11,6,7,2018
"scooter",165,570,14,2,7,2018
"scooter",1183,3759,10,0,7,2018
"scooter",363,1014,18,2,7,2018
"scooter",114,0,21,6,7,2018
"scooter",1734,2845,21,2,7,2018
"scooter",182,640,10,4,7,2018
"scooter",72,38,15,4,7,2018
"scooter",1137,4642,14,1,7,2018
"scooter",1438,3676,22,6,7,2018
"scooter",278,413,9,6,7,2018
"scooter",976,3588,12,2,7,2018
"scooter",46,0,15,0,7,2018
"scooter",207,951,10,4,7,2018
"scooter",43,28,10,2,7,2018
"scooter",848,3470,16,5,7,2018
"scooter",455,1404,18,5,7,2018
"scooter",1867,2430,13,2,7,2018
"scooter",186,558,17,1,7,2018
"scooter",276,1024,8,3,7,2018
"scooter",643,3393,10,0,7,2018
"scooter",821,1879,13,0,7,2018
"scooter",263,1426,6,5,7,2018
"scooter",255,1079,11,3,7,2018
"scooter",922,2555,17,5,7,2018
"scooter",376,933,11,1,7,2018
"scooter",171,837,9,3,7,2018
"scooter",133,557,7,2,7,2018
"scooter",661,1875,17,4,7,2018
"scooter",922,2865,16,0,7,2018
"scooter",592,1672,15,5,7,2018
"bicycle",220,435,21,5,7,2018
"scooter",1410,2535,9,0,7,2018
"scooter",141,377,12,2,7,2018
"scooter",218,786,9,5,7,2018
"scooter",370,1214,19,0,7,2018
"scooter",260,736,13,2,7,2018
"bicycle",594,982,11,6,7,2018
"scooter",224,204,11,0,7,2018
"scooter",256,1166,10,0,7,2018
"scooter",522,1641,17,6,7,2018
"scooter",361,1245,11,0,7,2018
"scooter",75,225,14,6,7,2018
"scooter",761,1418,18,1,7,2018
"scooter",667,2483,19,1,7,2018
"scooter",591,1861,21,1,7,2018
"scooter",267,1280,11,2,7,2018
"scooter",101,9,15,0,7,2018
"scooter",1998,4064,16,2,7,2018
"scooter",1174,3078,19,1,7,2018
"scooter",469,2007,19,4,7,2018
"scooter",309,678,17,6,7,2018
"scooter",1509,5025,13,5,7,2018
"scooter",101,250,11,2,7,2018
"scooter",360,592,9,5,7,2018
"scooter",1219,1254,11,6,7,2018
"scooter",1264,1501,21,6,7,2018
"scooter",191,141,16,5,7,2018
"scooter",37,84,19,5,7,2018
"scooter",543,2057,15,4,7,2018
"scooter",259,970,8,2,7,2018
"scooter",201,624,16,4,7,2018
"scooter",229,713,18,6,7,2018
"scooter",635,2860,20,5,7,2018
"scooter",306,772,18,2,7,2018
"scooter",139,171,13,5,7,2018
"scooter",63,316,9,1,7,2018
"scooter",652,1678,16,2,7,2018
"scooter",642,2387,15,2,7,2018
"bicycle",493,1191,11,5,7,2018
"scooter",592,687,21,5,7,2018
"scooter",298,1200,9,4,7,2018
"scooter",107,46,14,0,7,2018
"bicycle",801,3090,22,3,7,2018
"bicycle",924,2478,21,0,7,2018
"scooter",258,651,18,3,7,2018
"scooter",466,1971,16,3,7,2018
"scooter",254,559,14,1,7,2018
"scooter",388,1287,12,0,7,2018
"scooter",373,1417,19,0,7,2018
"scooter",326,789,12,0,7,2018
"scooter",2154,4851,17,5,7,2018
"scooter",334,1322,13,2,7,2018
"bicycle",2300,4490,17,4,7,2018
"bicycle",840,1593,13,2,7,2018
"scooter",539,2266,9,1,7,2018
"scooter",268,426,20,5,7,2018
"scooter",2665,664,19,6,7,2018
"scooter",519,1768,18,5,7,2018
"scooter",1896,8219,12,0,7,2018
"scooter",441,897,18,3,7,2018
"scooter",1031,2119,13,0,7,2018
"scooter",472,919,17,2,7,2018
"scooter",194,637,12,5,7,2018
"scooter",1621,839,13,4,7,2018
"scooter",202,507,20,3,7,2018
"scooter",274,644,13,2,7,2018
"scooter",1095,2784,14,0,7,2018
"scooter",5342,8886,16,0,7,2018
"scooter",1306,5355,17,4,7,2018
"bicycle",614,1674,16,4,7,2018
"scooter",211,745,8,5,7,2018
"scooter",436,1485,19,2,7,2018
"scooter",2535,5153,10,2,7,2018
"scooter",495,1173,14,1,7,2018
"scooter",121,348,13,3,7,2018
"scooter",2814,939,17,5,7,2018
"scooter",994,4262,8,1,7,2018
"scooter",312,588,11,0,7,2018
"scooter",263,1412,9,0,7,2018
"scooter",111,227,13,0,7,2018
"scooter",211,446,20,2,7,2018
"scooter",426,1187,9,0,7,2018
"scooter",3378,5682,20,0,7,2018
"scooter",391,839,20,2,7,2018
"scooter",426,2328,20,1,7,2018
"scooter",317,474,8,5,7,2018
"scooter",566,673,18,5,7,2018
"scooter",543,1740,20,2,7,2018
"scooter",227,634,17,6,7,2018
"scooter",226,443,21,3,7,2018
"scooter",721,3262,10,2,7,2018
"scooter",266,272,10,5,7,2018
"scooter",62,0,19,4,7,2018
"scooter",66,108,18,5,7,2018
"scooter",910,1920,20,1,7,2018
"scooter",1160,2526,8,0,7,2018
"scooter",808,1707,16,2,7,2018
"scooter",121,515,13,2,7,2018
"scooter",2134,3599,16,3,7,2018
"scooter",390,935,12,1,7,2018
"scooter",507,1113,15,1,7,2018
"scooter",305,884,13,6,7,2018
"scooter",77,0,20,0,7,2018
"scooter",2789,3984,14,5,7,2018
"scooter",499,1558,14,4,7,2018
"bicycle",1371,5922,18,0,7,2018
"scooter",314,453,13,4,7,2018
"scooter",177,137,19,6,7,2018
"scooter",1519,5388,13,5,7,2018
"scooter",2290,3131,11,1,7,2018
"scooter",1359,1922,14,6,7,2018
"scooter",630,772,15,0,7,2018
"scooter",1624,237,11,1,7,2018
"scooter",351,1366,21,0,7,2018
"scooter",651,1246,20,5,7,2018
"scooter",111,229,14,5,7,2018
"scooter",1452,3298,19,2,7,2018
"scooter",2112,5669,13,5,7,2018
"scooter",169,462,18,3,7,2018
"scooter",344,1361,9,1,7,2018
"scooter",182,638,9,2,7,2018
"scooter",402,1503,12,2,7,2018
"scooter",215,1041,8,1,7,2018
"scooter",830,2146,7,4,7,2018
"scooter",795,2878,19,0,7,2018
"scooter",318,428,18,4,7,2018
"scooter",764,2140,18,5,7,2018
"scooter",555,887,15,2,7,2018
"scooter",123,50,16,4,7,2018
"scooter",2920,4422,17,5,7,2018
"scooter",275,554,18,6,7,2018
"scooter",371,1170,16,0,7,2018
"scooter",4296,4291,19,4,7,2018
"scooter",943,2836,19,5,7,2018
"scooter",182,417,9,4,7,2018
"scooter",2272,2801,20,6,7,2018
"scooter",646,1149,13,0,7,2018
"scooter",418,803,16,5,7,2018
"scooter",600,1434,12,2,7,2018
"scooter",145,188,20,0,7,2018
"scooter",788,1475,21,2,7,2018
"scooter",300,799,11,1,7,2018
"scooter",234,1185,19,1,7,2018
"scooter",285,535,12,5,7,2018
"scooter",526,1339,9,6,7,2018
"bicycle",493,2044,22,0,7,2018
"scooter",708,2222,20,3,7,2018
"scooter",1097,1071,10,0,7,2018
"scooter",131,443,14,5,7,2018
"scooter",788,24,19,6,7,2018
"scooter",242,505,18,5,7,2018
"scooter",3387,7511,10,0,7,2018
"scooter",1800,2849,9,6,7,2018
"scooter",1740,3243,17,1,7,2018
"scooter",14343,4761,15,1,7,2018
"scooter",321,905,8,0,7,2018
"scooter",348,1337,16,1,7,2018
"scooter",430,407,14,1,7,2018
"bicycle",442,1416,16,3,7,2018
"scooter",303,1210,13,5,7,2018
"scooter",273,1121,17,1,7,2018
"scooter",343,1273,10,6,7,2018
"scooter",1770,1458,15,1,7,2018
"scooter",588,2210,9,4,7,2018
"scooter",205,401,11,1,7,2018
"scooter",151,859,17,1,7,2018
"bicycle",658,1078,12,5,7,2018
"scooter",245,1019,12,2,7,2018
"scooter",2824,5392,13,2,7,2018
"scooter",448,563,17,3,7,2018
"scooter",524,204,19,2,7,2018
"scooter",254,1107,8,4,7,2018
"scooter",746,1226,17,5,7,2018
"scooter",182,382,11,3,7,2018
"scooter",2070,3989,18,5,7,2018
"scooter",416,727,14,0,7,2018
"scooter",296,0,18,2,7,2018
"scooter",338,1865,7,2,7,2018
"scooter",40,22,19,5,7,2018
"scooter",1458,4422,13,0,7,2018
"scooter",331,1015,10,4,7,2018
"scooter",12,0,18,0,7,2018
"scooter",110,19,15,0,7,2018
"scooter",411,893,1,0,7,2018
"scooter",150,51,19,4,7,2018
"scooter",325,1014,17,2,7,2018
"scooter",2544,3348,17,5,7,2018
"scooter",805,2735,17,3,7,2018
"scooter",654,2013,15,1,7,2018
"scooter",1237,3920,14,6,7,2018
"scooter",244,1247,17,2,7,2018
"scooter",1550,3769,18,1,7,2018
"bicycle",1430,4731,9,1,7,2018
"scooter",1603,2440,17,0,7,2018
"scooter",445,1549,14,6,7,2018
"scooter",227,1261,13,0,7,2018
"scooter",396,1079,15,6,7,2018
"scooter",949,2426,11,5,7,2018
"scooter",295,607,20,5,7,2018
"scooter",836,2758,12,1,7,2018
"scooter",266,591,11,0,7,2018
"scooter",311,646,13,5,7,2018
"scooter",199,607,11,0,7,2018
"scooter",217,664,11,5,7,2018
"scooter",244,880,19,2,7,2018
"scooter",1383,2977,11,6,7,2018
"scooter",1376,1411,12,0,7,2018
"scooter",95,0,10,3,7,2018
"scooter",275,1218,13,5,7,2018
"scooter",21,4,16,0,7,2018
"scooter",383,1463,16,5,7,2018
"scooter",275,141,21,5,7,2018
"scooter",1392,4290,21,3,7,2018
"scooter",830,2055,14,1,7,2018
"scooter",244,574,18,6,7,2018
"scooter",348,1335,11,3,7,2018
"scooter",133,366,5,1,7,2018
"scooter",1072,4385,9,6,7,2018
"scooter",112,606,7,5,7,2018
"bicycle",2408,4184,19,4,7,2018
"scooter",414,0,14,4,7,2018
"scooter",1073,3977,20,2,7,2018
"scooter",416,1127,17,5,7,2018
"scooter",1604,2702,20,2,7,2018
"scooter",153,643,18,5,7,2018
"scooter",455,314,12,1,7,2018
"scooter",1422,4585,20,0,7,2018
"scooter",110,212,9,5,7,2018
"scooter",350,1619,14,4,7,2018
