"type","duration","distance","hour","day","month","year"
"scooter",539,1078,21,2,9,2018
"scooter",191,142,16,3,9,2018
"scooter",113,17,11,6,9,2018
"scooter",223,0,11,3,9,2018
"scooter",310,958,15,2,9,2018
"scooter",2290,4399,13,0,9,2018
"scooter",642,1008,9,2,9,2018
"scooter",1177,2548,18,6,9,2018
"scooter",168,212,13,3,9,2018
"scooter",253,510,11,6,9,2018
"scooter",967,1243,21,6,9,2018
"scooter",166,276,18,5,9,2018
"scooter",268,961,14,0,9,2018
"scooter",1283,2765,21,1,9,2018
"scooter",364,415,19,4,9,2018
"scooter",192,397,15,2,9,2018
"scooter",247,928,12,4,9,2018
"scooter",320,0,13,2,9,2018
"scooter",296,203,13,4,9,2018
"scooter",634,0,17,5,9,2018
"scooter",558,1555,14,4,9,2018
"scooter",101,0,10,4,9,2018
"scooter",454,1257,9,2,9,2018
"scooter",676,1833,0,0,9,2018
"scooter",1063,1200,14,1,9,2018
"scooter",227,521,20,3,9,2018
"scooter",2753,7100,14,0,9,2018
"scooter",1715,1300,18,4,9,2018
"scooter",1646,2973,20,1,9,2018
"scooter",463,635,20,1,9,2018
"scooter",138,320,12,3,9,2018
"scooter",1255,1046,15,5,9,2018
"scooter",565,1999,14,6,9,2018
"scooter",131,55,17,6,9,2018
"scooter",331,729,21,1,9,2018
"scooter",259,793,19,6,9,2018
"scooter",252,1230,13,3,9,2018
"bicycle",209,724,14,3,9,2018
"scooter",1054,2846,10,6,9,2018
"scooter",337,151,11,6,9,2018
"scooter",860,2870,18,1,9,2018
"scooter",335,590,16,1,9,2018
"bicycle",600,234,10,1,9,2018
"scooter",487,1133,21,6,9,2018
"scooter",1248,3205,23,6,9,2018
"scooter",561,1160,20,5,9,2018
"scooter",82,139,17,3,9,2018
"bicycle",4986,12923,19,4,9,2018
"scooter",268,480,12,1,9,2018
"scooter",315,0,13,0,9,2018
"scooter",346,1364,13,2,9,2018
"scooter",1228,6409,15,0,9,2018
"scooter",396,1225,15,2,9,2018
"scooter",433,631,8,6,9,2018
"scooter",768,1778,19,0,9,2018
"scooter",266,557,19,3,9,2018
"scooter",100,319,21,1,9,2018
"scooter",118,0,17,5,9,2018
"scooter",356,1196,14,6,9,2018
"scooter",343,726,19,6,9,2018
"scooter",826,3004,9,1,9,2018
"scooter",345,590,16,0,9,2018
"scooter",617,2610,17,4,9,2018
"scooter",337,1000,16,3,9,2018
"scooter",144,357,17,5,9,2018
"scooter",71,0,18,6,9,2018
"scooter",211,1094,9,1,9,2018
"scooter",107,169,5,5,9,2018
"scooter",509,1625,18,4,9,2018
"scooter",4202,4920,12,1,9,2018
"scooter",83,373,10,4,9,2018
"scooter",109,164,10,3,9,2018
"scooter",54,0,15,3,9,2018
"scooter",261,662,14,1,9,2018
"scooter",426,1685,7,4,9,2018
"scooter",913,1780,13,6,9,2018
"scooter",1095,0,13,6,9,2018
"scooter",157,0,11,6,9,2018
"bicycle",297,322,19,2,9,2018
"scooter",193,927,11,1,9,2018
"scooter",392,925,10,2,9,2018
"scooter",472,592,17,0,9,2018
"scooter",768,2991,10,6,9,2018
"scooter",2081,4200,18,6,9,2018
"scooter",144,320,18,1,9,2018
"scooter",876,0,0,2,9,2018
"scooter",136,365,9,1,9,2018
"scooter",528,634,17,6,9,2018
"scooter",882,1061,17,1,9,2018
"bicycle",1133,5005,22,6,9,2018
"scooter",173,837,9,5,9,2018
"scooter",399,1512,8,2,9,2018
"scooter",121,398,20,6,9,2018
"scooter",2628,3503,14,3,9,2018
"scooter",173,596,19,6,9,2018
"scooter",337,1340,9,2,9,2018
"scooter",536,1730,8,1,9,2018
"scooter",1187,2523,16,5,9,2018
"scooter",388,1057,17,1,9,2018
"scooter",99,391,9,4,9,2018
"scooter",731,1294,16,0,9,2018
"scooter",714,1869,16,4,9,2018
"bicycle",1278,4313,9,5,9,2018
"scooter",409,1164,9,3,9,2018
"scooter",340,1200,12,3,9,2018
"scooter",316,583,16,0,9,2018
"scooter",1200,0,13,6,9,2018
"scooter",357,0,15,1,9,2018
"scooter",1526,2430,22,6,9,2018
"scooter",169,343,17,5,9,2018
"scooter",749,646,15,6,9,2018
"scooter",1035,1573,20,1,9,2018
"scooter",284,719,14,1,9,2018
"scooter",129,68,21,3,9,2018
"scooter",100,9,14,5,9,2018
"scooter",1253,1438,12,6,9,2018
"scooter",689,0,12,4,9,2018
"scooter",62,0,15,0,9,2018
"scooter",296,831,18,2,9,2018
"scooter",34,2,18,3,9,2018
"scooter",2148,5693,12,6,9,2018
"scooter",886,1870,11,6,9,2018
"scooter",377,581,8,5,9,2018
"scooter",124,6,13,5,9,2018
"scooter",354,186,16,6,9,2018
"scooter",180,11,21,4,9,2018
"scooter",486,905,16,5,9,2018
"scooter",329,1207,13,2,9,2018
"scooter",982,1612,8,2,9,2018
"scooter",408,1451,17,4,9,2018
"scooter",1656,3482,15,5,9,2018
"scooter",611,1232,13,5,9,2018
"scooter",448,1662,10,5,9,2018
"scooter",843,1659,12,3,9,2018
"scooter",544,0,11,3,9,2018
"scooter",273,521,13,3,9,2018
"scooter",779,0,13,1,9,2018
"scooter",780,1864,20,5,9,2018
"scooter",49,0,14,5,9,2018
"scooter",131,46,8,0,9,2018
"scooter",382,1300,17,3,9,2018
"scooter",219,374,15,6,9,2018
"bicycle",561,1690,12,4,9,2018
"scooter",181,0,14,3,9,2018
"scooter",192,806,10,1,9,2018
"scooter",737,2775,2,0,9,2018
"scooter",423,1949,9,3,9,2018
"scooter",2605,5280,9,5,9,2018
"scooter",388,1714,19,0,9,2018
"scooter",46,154,16,6,9,2018
"scooter",91,0,10,6,9,2018
"scooter",619,1684,13,1,9,2018
"scooter",383,1698,13,0,9,2018
"bicycle",344,1561,12,2,9,2018
"scooter",299,751,19,5,9,2018
"scooter",1136,0,16,0,9,2018
"scooter",483,199,13,6,9,2018
"scooter",1394,1538,16,6,9,2018
"scooter",101,61,21,5,9,2018
"scooter",530,609,21,0,9,2018
"scooter",269,0,13,5,9,2018
"scooter",1043,352,12,6,9,2018
"scooter",1281,1860,13,0,9,2018
"scooter",416,1019,16,3,9,2018
"scooter",586,1006,20,1,9,2018
"scooter",594,1652,7,2,9,2018
"bicycle",1078,2913,10,0,9,2018
"scooter",885,1608,20,0,9,2018
"scooter",305,997,16,0,9,2018
"scooter",700,1851,13,0,9,2018
"scooter",436,1415,19,5,9,2018
"scooter",310,700,13,0,9,2018
"scooter",402,0,17,2,9,2018
"scooter",298,467,12,3,9,2018
"scooter",52,71,14,6,9,2018
"scooter",44,0,21,0,9,2018
"scooter",973,416,13,1,9,2018
"scooter",617,1004,13,4,9,2018
"scooter",654,2015,16,3,9,2018
"scooter",541,898,11,6,9,2018
"scooter",175,132,18,3,9,2018
"scooter",310,817,18,2,9,2018
"scooter",236,1151,14,0,9,2018
"scooter",1120,1540,19,2,9,2018
"scooter",2067,2871,19,6,9,2018
"scooter",355,1229,16,3,9,2018
"scooter",537,1017,10,4,9,2018
"scooter",626,2104,19,4,9,2018
"scooter",225,913,13,4,9,2018
"scooter",624,2068,15,0,9,2018
"scooter",277,987,12,1,9,2018
"scooter",3243,735,12,2,9,2018
"scooter",526,1638,14,0,9,2018
"scooter",186,161,14,3,9,2018
"scooter",1100,1273,14,2,9,2018
"scooter",529,1808,14,0,9,2018
"scooter",427,1873,17,6,9,2018
"scooter",134,194,16,3,9,2018
"scooter",1491,1381,20,6,9,2018
"scooter",715,1394,12,2,9,2018
"scooter",2454,3666,18,0,9,2018
"scooter",330,671,14,4,9,2018
"scooter",423,1487,12,1,9,2018
"scooter",82,0,21,4,9,2018
"scooter",295,631,16,4,9,2018
"scooter",383,670,19,6,9,2018
"scooter",32,0,13,1,9,2018
"scooter",363,1248,18,6,9,2018
"scooter",444,2293,18,1,9,2018
"scooter",803,1981,19,0,9,2018
"scooter",615,2061,21,2,9,2018
"scooter",394,875,19,5,9,2018
"scooter",784,1104,16,0,9,2018
"scooter",61,102,14,4,9,2018
"scooter",1129,4387,14,3,9,2018
"scooter",307,700,13,4,9,2018
"scooter",381,1379,22,6,9,2018
"scooter",243,239,16,6,9,2018
"scooter",1056,1233,12,6,9,2018
"scooter",369,1406,18,3,9,2018
"scooter",1304,1500,9,6,9,2018
"scooter",376,1113,18,2,9,2018
"scooter",974,2347,9,2,9,2018
"scooter",192,0,14,0,9,2018
"scooter",671,1907,19,3,9,2018
"scooter",3400,7006,15,2,9,2018
"scooter",467,587,14,6,9,2018
"scooter",510,187,23,6,9,2018
"scooter",1323,4316,15,6,9,2018
"scooter",372,1729,10,6,9,2018
"scooter",355,1391,12,6,9,2018
"scooter",1819,3093,11,0,9,2018
"scooter",504,1660,7,4,9,2018
"scooter",38,0,8,5,9,2018
"scooter",49,1,10,6,9,2018
"scooter",67,51,14,0,9,2018
"scooter",659,19,20,6,9,2018
"scooter",1982,4700,14,6,9,2018
"scooter",680,1931,18,1,9,2018
"scooter",191,442,18,4,9,2018
"scooter",227,519,14,1,9,2018
"scooter",1848,3883,12,5,9,2018
"scooter",1023,2021,13,6,9,2018
"scooter",1105,709,21,6,9,2018
"scooter",159,128,10,6,9,2018
"scooter",116,190,11,5,9,2018
"scooter",1463,3155,17,6,9,2018
"scooter",430,1559,14,5,9,2018
"scooter",150,714,13,1,9,2018
"scooter",226,741,11,1,9,2018
"scooter",186,459,14,3,9,2018
"scooter",1261,6137,11,1,9,2018
"scooter",123,395,14,5,9,2018
"scooter",1490,3625,16,2,9,2018
"scooter",413,0,12,1,9,2018
"scooter",1742,3192,9,5,9,2018
"scooter",1359,651,19,6,9,2018
"scooter",1453,5314,20,3,9,2018
"scooter",525,381,8,6,9,2018
"scooter",428,1848,8,4,9,2018
"scooter",1108,4228,13,5,9,2018
"scooter",1968,2530,14,3,9,2018
"scooter",1817,3694,15,0,9,2018
"scooter",557,1106,19,2,9,2018
"scooter",1483,3439,14,0,9,2018
"scooter",2225,5000,18,1,9,2018
"scooter",334,791,20,3,9,2018
"scooter",142,125,17,6,9,2018
"scooter",820,2069,15,0,9,2018
"scooter",754,1953,16,6,9,2018
"scooter",1304,3553,19,6,9,2018
"scooter",237,1051,19,6,9,2018
"scooter",227,842,15,1,9,2018
"scooter",2372,900,9,0,9,2018
"scooter",802,2219,12,0,9,2018
"scooter",507,1175,20,0,9,2018
"scooter",1537,5944,17,0,9,2018
"scooter",226,408,13,3,9,2018
"scooter",295,0,11,2,9,2018
"scooter",973,1506,18,1,9,2018
"scooter",605,2400,12,1,9,2018
"scooter",242,800,18,5,9,2018
"scooter",44,5,16,4,9,2018
"scooter",225,771,11,5,9,2018
"scooter",201,467,12,4,9,2018
"scooter",230,705,11,3,9,2018
"scooter",225,834,8,2,9,2018
"scooter",238,649,10,3,9,2018
"scooter",349,1211,8,2,9,2018
"scooter",1825,2560,19,3,9,2018
"scooter",415,1201,13,2,9,2018
"scooter",188,66,14,5,9,2018
"scooter",361,1200,9,1,9,2018
"scooter",244,633,9,6,9,2018
"scooter",532,641,21,6,9,2018
"bicycle",2,0,8,3,9,2018
"scooter",701,1945,17,0,9,2018
"scooter",1258,4124,19,3,9,2018
"scooter",160,300,17,5,9,2018
"scooter",152,689,17,4,9,2018
"scooter",618,0,11,1,9,2018
"scooter",852,1171,19,1,9,2018
"scooter",1365,3152,12,4,9,2018
"scooter",1200,2291,15,1,9,2018
"scooter",355,974,19,2,9,2018
"scooter",260,0,11,0,9,2018
"scooter",320,1125,16,5,9,2018
"scooter",173,603,4,2,9,2018
"scooter",538,1839,17,3,9,2018
"scooter",237,0,20,5,9,2018
"scooter",281,679,16,0,9,2018
"scooter",169,369,11,2,9,2018
"scooter",111,200,17,2,9,2018
"scooter",378,1203,17,1,9,2018
"scooter",252,0,17,3,9,2018
"scooter",296,783,17,3,9,2018
"scooter",638,2336,20,4,9,2018
"scooter",1154,1769,19,2,9,2018
"scooter",280,881,19,0,9,2018
"scooter",348,1530,18,3,9,2018
"scooter",362,1047,21,3,9,2018
"scooter",321,636,12,5,9,2018
"scooter",894,1560,18,1,9,2018
"scooter",738,2461,18,0,9,2018
"scooter",1643,2342,11,6,9,2018
"scooter",233,442,22,0,9,2018
"scooter",1200,0,13,3,9,2018
"scooter",166,215,19,0,9,2018
"scooter",422,945,23,5,9,2018
"scooter",2488,5194,14,4,9,2018
"scooter",311,35,14,5,9,2018
"scooter",298,514,11,2,9,2018
"scooter",488,1100,19,2,9,2018
"scooter",1661,6409,15,4,9,2018
"scooter",1254,2800,19,6,9,2018
"scooter",95,364,18,5,9,2018
"scooter",489,1261,23,2,9,2018
"scooter",320,1468,20,6,9,2018
"scooter",209,364,12,4,9,2018
"scooter",814,0,9,2,9,2018
"scooter",932,1601,12,5,9,2018
"scooter",383,1825,13,2,9,2018
"scooter",487,924,8,3,9,2018
"scooter",88,174,2,0,9,2018
"scooter",172,531,14,0,9,2018
"scooter",93,2,17,0,9,2018
"scooter",91,13,15,0,9,2018
"scooter",382,709,22,6,9,2018
"scooter",136,521,5,5,9,2018
"scooter",556,200,11,5,9,2018
"scooter",276,0,16,6,9,2018
"scooter",196,370,7,5,9,2018
"scooter",402,1390,16,0,9,2018
"scooter",198,57,19,4,9,2018
"bicycle",4436,2269,20,6,9,2018
"scooter",163,455,18,6,9,2018
"scooter",532,1453,0,5,9,2018
"scooter",972,663,14,5,9,2018
"scooter",472,864,20,3,9,2018
"scooter",1324,1687,14,0,9,2018
"scooter",251,480,12,2,9,2018
"scooter",130,191,12,3,9,2018
"scooter",383,1761,18,3,9,2018
"scooter",112,0,16,5,9,2018
"scooter",1415,1096,13,6,9,2018
"scooter",1906,4365,13,0,9,2018
"scooter",629,633,17,0,9,2018
"scooter",482,0,20,3,9,2018
"scooter",1195,1446,8,6,9,2018
"scooter",751,763,12,3,9,2018
"scooter",223,400,12,4,9,2018
"scooter",56,88,9,5,9,2018
"scooter",55,7,14,1,9,2018
"scooter",130,137,19,5,9,2018
"scooter",173,3,12,2,9,2018
"scooter",244,346,10,0,9,2018
"scooter",674,1566,15,6,9,2018
"scooter",1817,3533,14,6,9,2018
"scooter",463,1414,19,5,9,2018
"scooter",272,1213,9,1,9,2018
"scooter",704,2,19,5,9,2018
"scooter",177,329,10,6,9,2018
"scooter",164,761,13,4,9,2018
"scooter",405,925,15,6,9,2018
"scooter",494,0,17,3,9,2018
"scooter",380,962,17,3,9,2018
"scooter",102,300,18,1,9,2018
"scooter",195,706,20,4,9,2018
"scooter",117,42,16,0,9,2018
"scooter",433,0,15,5,9,2018
"scooter",1092,2696,20,3,9,2018
"scooter",684,1430,20,6,9,2018
"bicycle",431,2157,23,2,9,2018
"scooter",372,0,14,2,9,2018
"scooter",315,650,11,0,9,2018
"scooter",557,1497,18,3,9,2018
"scooter",282,0,12,5,9,2018
"scooter",333,690,19,5,9,2018
"scooter",73,0,14,6,9,2018
"scooter",236,260,12,4,9,2018
"scooter",235,946,15,3,9,2018
"scooter",407,1382,13,1,9,2018
"scooter",364,806,14,6,9,2018
"scooter",328,844,12,0,9,2018
"scooter",531,998,19,0,9,2018
"scooter",567,1300,9,0,9,2018
"scooter",1517,1300,17,4,9,2018
"scooter",2144,3460,16,6,9,2018
"scooter",621,2200,8,5,9,2018
"scooter",625,1785,16,6,9,2018
"scooter",667,694,15,3,9,2018
"scooter",568,910,12,6,9,2018
"scooter",206,340,18,0,9,2018
"scooter",1852,3429,11,0,9,2018
"scooter",190,532,19,0,9,2018
"scooter",342,899,12,3,9,2018
"scooter",370,1436,16,4,9,2018
"scooter",467,1445,19,3,9,2018
"scooter",292,720,11,4,9,2018
"scooter",250,557,12,5,9,2018
"scooter",1404,1955,18,1,9,2018
"scooter",787,3182,17,4,9,2018
"scooter",2893,3900,11,6,9,2018
"scooter",2191,6122,13,1,9,2018
"scooter",175,478,13,2,9,2018
"scooter",164,420,15,5,9,2018
"scooter",211,243,7,3,9,2018
"scooter",452,1877,14,6,9,2018
"scooter",645,1000,20,3,9,2018
"scooter",402,885,12,0,9,2018
"scooter",1216,517,13,1,9,2018
"scooter",761,2741,17,6,9,2018
"scooter",1067,1732,18,5,9,2018
"scooter",889,990,20,2,9,2018
"scooter",389,1566,8,2,9,2018
"scooter",455,808,14,4,9,2018
"bicycle",1833,3508,20,6,9,2018
"scooter",241,720,19,4,9,2018
"scooter",464,2404,13,6,9,2018
"scooter",148,456,16,4,9,2018
"scooter",302,1285,15,6,9,2018
"scooter",89,0,21,3,9,2018
"scooter",340,167,18,5,9,2018
"scooter",438,853,17,4,9,2018
"scooter",572,2270,16,5,9,2018
"scooter",77,32,20,4,9,2018
"scooter",277,621,12,2,9,2018
"scooter",323,671,16,1,9,2018
"scooter",168,730,9,1,9,2018
"scooter",385,0,11,3,9,2018
"scooter",296,346,16,5,9,2018
"scooter",109,0,14,5,9,2018
"scooter",439,1200,15,3,9,2018
"scooter",2940,7766,13,6,9,2018
"scooter",1366,3510,20,4,9,2018
"scooter",183,711,8,3,9,2018
"scooter",363,1409,16,2,9,2018
"scooter",259,270,21,4,9,2018
"scooter",1233,3456,17,6,9,2018
"scooter",927,1000,14,5,9,2018
"scooter",298,873,12,2,9,2018
"scooter",235,379,3,0,9,2018
"scooter",381,1120,8,3,9,2018
"scooter",183,386,20,5,9,2018
"scooter",118,260,10,3,9,2018
"scooter",144,568,11,2,9,2018
"scooter",972,2700,16,3,9,2018
"scooter",795,2553,16,6,9,2018
"scooter",391,0,11,1,9,2018
"scooter",1203,1343,21,4,9,2018
"scooter",297,0,12,5,9,2018
"scooter",481,1808,8,5,9,2018
"scooter",1545,2741,12,4,9,2018
"scooter",195,0,19,2,9,2018
"scooter",246,354,12,5,9,2018
"scooter",116,0,11,1,9,2018
"scooter",951,2380,19,6,9,2018
"scooter",303,88,23,6,9,2018
"scooter",274,0,10,0,9,2018
"scooter",435,0,19,2,9,2018
"scooter",1579,3800,9,2,9,2018
"scooter",559,748,11,0,9,2018
"scooter",378,1387,15,0,9,2018
"scooter",147,222,6,5,9,2018
"scooter",371,1800,19,1,9,2018
"scooter",284,456,11,4,9,2018
"scooter",112,0,12,1,9,2018
"scooter",330,429,20,5,9,2018
"scooter",138,10,15,0,9,2018
"scooter",627,1259,20,4,9,2018
"scooter",1326,285,20,6,9,2018
"scooter",81,0,9,4,9,2018
"scooter",554,1597,17,5,9,2018
"scooter",33,0,8,2,9,2018
"scooter",723,1900,12,1,9,2018
"scooter",456,1288,13,0,9,2018
"scooter",127,137,11,4,9,2018
"scooter",915,1263,18,3,9,2018
"scooter",1222,821,17,5,9,2018
"scooter",804,1991,13,5,9,2018
"scooter",511,1250,14,0,9,2018
"scooter",249,861,11,5,9,2018
"scooter",598,1105,11,0,9,2018
"scooter",665,1507,14,6,9,2018
"scooter",316,0,14,5,9,2018
"scooter",199,578,7,6,9,2018
"bicycle",2809,2173,19,2,9,2018
"scooter",192,704,12,4,9,2018
"scooter",163,1,19,6,9,2018
"scooter",2861,5471,20,6,9,2018
"scooter",220,0,13,6,9,2018
"scooter",721,1567,19,4,9,2018
"scooter",718,2911,16,3,9,2018
"scooter",189,587,17,2,9,2018
"scooter",944,352,16,0,9,2018
"scooter",3233,5265,14,5,9,2018
"scooter",984,1842,16,5,9,2018
"scooter",461,625,15,3,9,2018
"scooter",723,1987,14,4,9,2018
"scooter",417,0,16,1,9,2018
"scooter",520,984,15,5,9,2018
"scooter",165,629,14,5,9,2018
"scooter",241,453,11,5,9,2018
"scooter",297,402,12,3,9,2018
"scooter",1379,3192,12,0,9,2018
"scooter",304,1077,22,0,9,2018
"scooter",92,227,11,3,9,2018
"scooter",462,850,9,4,9,2018
"scooter",825,1372,16,0,9,2018
"scooter",82,0,19,0,9,2018
"scooter",487,0,17,2,9,2018
"scooter",208,515,11,2,9,2018
"scooter",1905,2500,15,6,9,2018
"scooter",56,19,13,4,9,2018
"scooter",17,32,15,3,9,2018
"scooter",1030,2019,10,3,9,2018
"scooter",465,0,15,1,9,2018
"scooter",163,251,20,0,9,2018
"scooter",586,1049,17,0,9,2018
"scooter",555,500,16,6,9,2018
"scooter",352,595,14,6,9,2018
"scooter",367,1283,15,3,9,2018
"scooter",231,562,12,2,9,2018
"scooter",341,0,19,3,9,2018
"scooter",280,0,10,1,9,2018
"scooter",206,423,15,4,9,2018
"scooter",1597,1956,13,0,9,2018
"scooter",402,0,13,6,9,2018
"scooter",154,89,10,6,9,2018
"scooter",916,1775,13,0,9,2018
"scooter",478,1520,18,3,9,2018
"scooter",49,0,19,4,9,2018
"scooter",248,0,16,2,9,2018
"scooter",528,2172,17,2,9,2018
"scooter",666,1374,15,2,9,2018
"scooter",421,1500,11,3,9,2018
"scooter",824,1451,18,2,9,2018
"scooter",149,333,13,1,9,2018
"scooter",266,284,14,0,9,2018
"bicycle",677,1336,12,6,9,2018
"scooter",112,1,20,1,9,2018
"scooter",214,543,15,2,9,2018
"scooter",239,821,9,1,9,2018
"scooter",813,2841,10,3,9,2018
"scooter",195,532,20,6,9,2018
"scooter",1298,4190,12,0,9,2018
"scooter",2892,5681,15,6,9,2018
"scooter",64,0,20,6,9,2018
"scooter",153,0,16,1,9,2018
"scooter",399,801,16,4,9,2018
"scooter",271,1306,8,5,9,2018
"scooter",260,600,17,1,9,2018
"scooter",368,1107,17,0,9,2018
"scooter",629,1507,10,5,9,2018
"scooter",167,453,15,3,9,2018
"scooter",4561,8423,16,6,9,2018
"scooter",104,0,17,0,9,2018
"scooter",573,600,10,5,9,2018
"scooter",4272,7483,11,2,9,2018
"scooter",125,0,14,6,9,2018
"scooter",416,753,16,3,9,2018
"scooter",311,1348,14,4,9,2018
"scooter",186,0,15,0,9,2018
"scooter",363,821,14,0,9,2018
"scooter",259,233,13,1,9,2018
"scooter",75,0,10,1,9,2018
"scooter",148,46,10,5,9,2018
"scooter",133,0,17,0,9,2018
"scooter",472,992,10,1,9,2018
"scooter",226,407,11,3,9,2018
"scooter",394,714,16,0,9,2018
"scooter",404,614,20,0,9,2018
"scooter",414,1697,20,6,9,2018
"scooter",876,2103,19,5,9,2018
"scooter",171,810,21,6,9,2018
"scooter",588,2029,18,6,9,2018
"scooter",89,140,11,6,9,2018
"scooter",1085,1264,21,5,9,2018
"scooter",907,1150,19,6,9,2018
"scooter",639,1293,16,6,9,2018
"scooter",135,16,12,6,9,2018
"bicycle",850,2559,19,6,9,2018
"scooter",1213,3603,18,3,9,2018
"scooter",3348,5302,21,6,9,2018
"scooter",450,863,18,2,9,2018
"scooter",271,1079,12,3,9,2018
"scooter",475,1995,7,3,9,2018
"bicycle",1255,5858,7,5,9,2018
"bicycle",1,0,16,1,9,2018
"scooter",459,603,19,6,9,2018
"scooter",1122,1785,12,6,9,2018
"scooter",199,42,19,5,9,2018
"scooter",135,629,17,0,9,2018
"scooter",30,3,15,0,9,2018
"scooter",1421,6229,19,4,9,2018
"scooter",907,2347,19,5,9,2018
"scooter",72,0,7,2,9,2018
"scooter",701,1266,18,3,9,2018
"scooter",1125,2320,11,6,9,2018
"scooter",376,1068,19,5,9,2018
"scooter",270,975,17,6,9,2018
"scooter",66,94,11,1,9,2018
"scooter",681,1823,10,4,9,2018
"scooter",607,1628,8,4,9,2018
"scooter",1097,2865,14,6,9,2018
"scooter",159,0,16,5,9,2018
"scooter",161,224,11,3,9,2018
"scooter",451,62,17,6,9,2018
"scooter",269,663,15,4,9,2018
"scooter",364,1254,17,3,9,2018
"scooter",4,0,16,0,9,2018
"scooter",597,900,17,6,9,2018
"scooter",357,1906,9,2,9,2018
"scooter",284,1049,16,1,9,2018
"scooter",180,651,17,2,9,2018
"scooter",231,392,19,6,9,2018
"scooter",1224,4002,12,4,9,2018
"scooter",354,790,19,0,9,2018
"scooter",384,558,9,1,9,2018
"scooter",341,118,13,6,9,2018
"scooter",158,41,19,0,9,2018
"scooter",303,807,21,1,9,2018
"scooter",684,834,18,1,9,2018
"scooter",280,0,14,0,9,2018
"scooter",466,1048,12,4,9,2018
"scooter",247,1136,9,0,9,2018
"scooter",103,0,12,5,9,2018
"scooter",975,1731,11,6,9,2018
"scooter",1452,5478,14,6,9,2018
"scooter",765,1904,10,3,9,2018
"scooter",85,0,14,5,9,2018
"scooter",161,536,9,4,9,2018
"scooter",197,171,15,5,9,2018
"scooter",1460,5644,15,2,9,2018
"scooter",371,544,13,4,9,2018
"bicycle",302,837,22,6,9,2018
"scooter",510,968,15,2,9,2018
"scooter",726,1400,15,6,9,2018
"scooter",348,1000,20,5,9,2018
"scooter",242,176,14,0,9,2018
"scooter",197,1046,21,2,9,2018
"scooter",698,2277,20,5,9,2018
"scooter",323,1282,18,1,9,2018
"scooter",171,200,8,1,9,2018
"scooter",389,756,19,4,9,2018
"scooter",145,0,19,5,9,2018
"scooter",368,1570,7,4,9,2018
"scooter",297,500,12,5,9,2018
"scooter",402,696,9,5,9,2018
"scooter",177,342,15,0,9,2018
"scooter",662,0,13,6,9,2018
"scooter",154,189,11,3,9,2018
"scooter",310,791,10,5,9,2018
"scooter",960,468,5,0,9,2018
"scooter",56,13,14,0,9,2018
"scooter",262,1205,12,3,9,2018
"scooter",330,1172,8,4,9,2018
"scooter",478,1082,17,2,9,2018
"scooter",583,1426,13,6,9,2018
"scooter",390,350,13,4,9,2018
"scooter",174,467,13,0,9,2018
"scooter",222,461,8,5,9,2018
"scooter",2392,5318,15,0,9,2018
"scooter",317,1453,14,4,9,2018
"scooter",1210,2931,20,6,9,2018
"scooter",301,20,12,3,9,2018
"scooter",664,0,18,5,9,2018
"bicycle",345,1207,21,5,9,2018
"scooter",523,2121,12,1,9,2018
"scooter",176,0,13,3,9,2018
"scooter",142,0,15,0,9,2018
"scooter",605,0,13,0,9,2018
"scooter",1238,2788,20,6,9,2018
"scooter",200,216,20,6,9,2018
"scooter",229,1033,1,1,9,2018
"scooter",684,2387,17,1,9,2018
"scooter",457,1609,17,2,9,2018
"scooter",567,1497,7,1,9,2018
"scooter",492,715,16,0,9,2018
"scooter",997,3281,18,6,9,2018
"scooter",19,0,7,6,9,2018
"scooter",102,407,8,1,9,2018
"scooter",447,1092,14,0,9,2018
"scooter",671,2755,17,0,9,2018
"scooter",573,408,19,0,9,2018
"scooter",222,623,15,5,9,2018
"scooter",1758,6055,16,4,9,2018
"scooter",1058,1656,17,1,9,2018
"scooter",299,946,11,1,9,2018
"scooter",96,97,18,0,9,2018
"scooter",640,2100,7,2,9,2018
"scooter",458,1683,13,4,9,2018
"scooter",363,201,18,6,9,2018
"scooter",772,1799,20,0,9,2018
"scooter",442,1300,11,3,9,2018
"scooter",22,21,8,2,9,2018
"scooter",519,1635,18,6,9,2018
"scooter",244,601,15,0,9,2018
"bicycle",581,3186,14,2,9,2018
"scooter",894,1871,21,1,9,2018
"scooter",612,1501,11,3,9,2018
"scooter",97,53,13,6,9,2018
"scooter",1038,2801,15,4,9,2018
"scooter",145,0,20,2,9,2018
"scooter",537,630,11,0,9,2018
"scooter",399,1630,13,4,9,2018
"scooter",1207,1488,16,0,9,2018
"scooter",1397,1200,11,4,9,2018
"scooter",648,1367,15,4,9,2018
"scooter",1649,1654,1,0,9,2018
"scooter",147,0,20,5,9,2018
"scooter",301,608,9,0,9,2018
"scooter",1200,0,19,6,9,2018
"scooter",960,1711,10,6,9,2018
"scooter",424,424,19,5,9,2018
"scooter",133,119,11,3,9,2018
"scooter",774,1476,17,5,9,2018
"scooter",233,400,14,0,9,2018
"scooter",90,0,12,4,9,2018
"scooter",82,0,13,0,9,2018
"scooter",34,0,8,1,9,2018
"scooter",274,667,14,5,9,2018
"scooter",233,590,14,6,9,2018
"scooter",230,828,10,3,9,2018
"scooter",422,1160,8,5,9,2018
"scooter",405,910,15,3,9,2018
"scooter",268,703,9,3,9,2018
"scooter",67,3,16,1,9,2018
"scooter",304,3,9,5,9,2018
