"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"c256e00b-f237-4f66-8e04-88e55d3f8370","1e077619-e83d-41fe-b848-84567b7ef018","scooter",391,2069,"02/21/2019 05:30:00 PM","02/21/2019 05:45:00 PM","02/22/2019 12:00:06 AM",2,17,4,9,1,2019
"1fd12fd9-4f2b-4d37-8321-fa89f0db371c","dd1d06d4-61da-48cb-bef8-64364c987b1e","scooter",316,1536,"02/20/2019 07:45:00 AM","02/20/2019 07:45:00 AM","02/20/2019 02:02:16 PM",2,7,3,9,9,2019
"5f8a8e92-1eca-4307-8f34-15974b6645e9","b77ebeb9-812e-4981-95d4-4b13ea5026c5","scooter",579,2140,"02/23/2019 09:15:00 PM","02/23/2019 09:30:00 PM","02/24/2019 04:56:14 AM",2,21,6,3,3,2019
"054b669a-5d69-426c-b30e-f662b2f9cf02","bea98e7d-5bad-417a-a7ae-4f456de82836","scooter",374,933,"02/26/2019 03:30:00 PM","02/26/2019 03:30:00 PM","03/12/2019 05:49:01 PM",2,15,2,9,9,2019
"f43776c3-d9d1-47c5-b90b-2056c9a020a3","b30b5118-86ec-4eba-9131-b54585afe0a4","scooter",252,909,"02/16/2019 07:15:00 PM","02/16/2019 07:15:00 PM","02/17/2019 01:32:14 AM",2,19,6,9,9,2019
"e21e8621-cb09-4fb5-b614-17565bfa1006","4c1bcbf7-ab6b-4821-abc9-ececa2e8a84d","scooter",213,469,"02/28/2019 03:00:00 PM","02/28/2019 03:00:00 PM","02/28/2019 09:32:15 PM",2,15,4,9,9,2019
"50fd0ea2-d724-497d-b2c3-c9c040703c93","d64e90c6-5eea-4940-8e20-702cdc80bdc3","scooter",240,703,"02/17/2019 09:15:00 PM","02/17/2019 09:30:00 PM","02/18/2019 03:47:15 AM",2,21,0,9,9,2019
"207a9eb6-b215-4933-8c51-40ef615baa40","19828f0f-2c0f-4874-b0dc-3bf7b1b8f2e9","scooter",320,0,"02/12/2019 01:00:00 PM","02/12/2019 01:00:00 PM","02/12/2019 07:17:23 PM",2,13,2,1,9,2019
"b07253b2-f0c6-49fd-8659-178443127362","f310baaf-ea42-4081-9dbf-6b67829a8970","scooter",261,0,"02/15/2019 12:00:00 PM","02/15/2019 12:00:00 PM","03/12/2019 04:03:11 PM",2,12,5,9,9,2019
"86db6c2f-714c-4cef-9353-2afa05e56f5c","be4383b0-5a7c-490e-bfc0-1704dde4f7fa","scooter",184,13,"02/05/2019 05:30:00 PM","02/05/2019 05:30:00 PM","02/05/2019 11:47:12 PM",2,17,2,9,9,2019
